Permit_Key,Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Address,Coordinates,Application_Date_Key,Issued_Date_Key,Completed_Date_Key
8502,23 149365 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,124,CARTWRIGHT,AVE, ,M6A,8293091,N0822,2023-05-23,2023-09-05,,Inspection,"Proposed interior alteration for for Performing Arts studio that includes Music, Theatre, Dance, Dance Training.",124 CARTWRIGHT AVE   M6A,POINT (-79.466988 43.722087),8633,8738,
8503,23 160749 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,5110,DUNDAS,ST,W,M9A,10759476,W0321,2023-06-14,2023-07-18,,Inspection,Interior renovation to lower level for fitness studio - F45 Training,5110 DUNDAS ST W M9A,POINT (-79.532887 43.644817),8655,8689,
8504,23 168468 BLD,Building Additions/Alterations,Amusement Park Structure,Interior Alterations,1,TIAGO,AVE, ,M4B,30007733,S1924,2023-06-30,2023-07-18,,Inspection,Interior renovation including adding a new Universal Washroom and renovate existing washrooms.,1 TIAGO AVE   M4B,POINT (-79.306958 43.710801),8671,8689,
8505,23 169923 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1246,YONGE,ST, ,M4T,8741517,S1238,2023-07-05,2023-07-31,,Inspection,"Proposal for interior alterations (137m2) to convert existing retail store/office to fitness parlour ""Stretch Lab"". Convenience Address: 1250 Yonge St.",1246 YONGE ST   M4T,POINT (-79.392341 43.683039),8676,8702,
8506,23 180461 BLD,Building Additions/Alterations,Stadium,Interior Alterations,4700,KEELE,ST, ,M3J,20029109,W0726,2023-07-27,2023-10-26,,Permit Issued,Proposal to construct interior alterations to suite 222.,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),8698,8789,
8507,23 185771 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614,N1523,2023-08-08,2023-08-31,,Permit Issued,Proposed Interior Alterations to young men's change room at 2nd floor. ,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),8710,8733,
8508,23 189709 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,80,THE EAST MALL, , ,M8Z,5674930,W0324,2023-08-16,2023-10-18,,Inspection,Proposed interior alterations to convert unit into a badminton club.,80 THE EAST MALL     M8Z,POINT (-79.550065 43.618943),8718,8781,
8509,23 190272 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1090,DON MILLS,RD, ,M3C,508018,N1626,2023-08-17,2023-09-18,,Permit Issued,Proposed interior alterations to nail spa including HVAC and PLB,1090 DON MILLS RD   M3C,POINT (-79.34423 43.736444),8719,8751,
8510,23 192778 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2023-08-23,2023-10-23,,Inspection,"Scope of Works:Rogers Centre Lower Bowl Renovation Project, Phase 2. This application is for the ""Premium Spaces"" scope of work only, which includes patron lounges, entrances, food service spaces, and washroom amenities located on the 000 field level generally between grids LB10-LB20. Related mechanical & electrical improvements extend back further into the building. -- This represents the last permit application for the Phase 2 project.   ",1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),8725,8786,
8511,23 193814 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,280,COXWELL,AVE, ,M4L,10538558,S1437,2023-08-25,2023-08-30,,Inspection,"Proposed conversion from GoodLife to Fit4Less. Addition of Turnstile, demolition of JUMP! for new boot/changeroom area, minor plumbing capping and HVAC relocation, demo and relocation of sprinklers associated with work in Turnstile/lobby area, additional sprinklers added where needed. ",280 COXWELL AVE   M4L,POINT (-79.319833 43.673295),8727,8732,
8512,23 196969 BLD,Building Additions/Alterations,Recreational,Interior Alterations,336,QUEEN,ST,W,M5V,14069205,S1024,2023-09-01,2024-01-09,,Inspection,"PROPOSED: Interior Alteration with new partition, plumbing and HVAC, Modify existing sprinkler to suit new layout",336 QUEEN ST W M5V,POINT (-79.395128 43.649391),8734,8864,
8513,23 198342 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1235,BAY,ST, ,M5R,7978305,S1128,2023-09-05,2023-10-25,,Inspection,Proposal for interior alterations to an existing ground floor level retail unit (Suite 101) in preparation for a conversion of use for a fitness tenant - 'Carrie's Pilates Studio'.  Scope includes plumbing & HVAC alterations.,1235 BAY ST   M5R,POINT (-79.389643 43.670888),8738,8788,
8514,23 202239 BLD,Building Additions/Alterations,Recreational,Interior Alterations,2069,DANFORTH,AVE, ,M4C,14209799,S1931,2023-09-14,2023-10-13,,Inspection,Proposed interior alterations for new kid's activity centre (Recreation Use),2069 DANFORTH AVE   M4C,POINT (-79.31312 43.685472),8747,8776,
8515,23 205327 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2300,YONGE,ST, ,M4P,8535197,N0833,2023-09-21,2023-11-10,,Inspection,Proposal for lease hold improvements for a new GoodLife Fitness club ,2300 YONGE ST   M4P,POINT (-79.399083 43.707158),8754,8804,
8516,23 208241 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,5928,FINCH,AVE,E,M1B,14229045,E2521,2023-09-28,2023-10-19,,Permit Issued,"Proposed interior alterations for a hair salon, unit 110.",5928 FINCH AVE E M1B,POINT (-79.223472 43.817666),8761,8782,
8517,23 208422 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2023-09-28,2023-10-23,,Inspection,"For the ""Group Sales Area"" scope of work, which entails a ticketed social space including patron lounges, food service spaces, and washroom amenities located on the 400 Level of Rogers Centre.",1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),8761,8786,
8518,23 218467 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2023-10-25,2023-11-27,,Permit Issued,Proposal for interior demolitions to return a portion of the existing 300 & 400 levels to base building condition.  Existing accessory office use to be maintained in this existing stadium.  ['Toronto Blue Jays Baseball Operations' - stadium upgrades],1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),8788,8821,
8519,23 226750 BLD,Building Additions/Alterations,Recreational,Interior Alterations,2900,WARDEN,AVE, ,M1W,396133,E2221,2023-11-16,2023-12-15,,Inspection,Interior alterations to unit 116A for new playground - Bridlewood Mall,2900 WARDEN AVE   M1W,POINT (-79.318367 43.798555),8810,8839,
8520,23 228879 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2240,LAKE SHORE,BLVD,W,M8V,,W0337,2023-11-23,2023-11-28,,Inspection,Proposal to construct interior alterations for a hair salon.,2240 LAKE SHORE BLVD W M8V,POINT (-79.48332 43.621229),8817,8822,
8521,23 228973 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,171,EAST LIBERTY,ST, ,M6K,14670935,S1027,2023-11-23,2023-12-21,,Inspection,Interior alterations to change the use from retail store to wellness center,171 EAST LIBERTY ST   M6K,POINT (-79.418608 43.63852),8817,8845,
8522,23 234486 BLD,Building Additions/Alterations,Recreational,Interior Alterations,730,MILITARY,TRL, ,M1E,14627089,E2423,2023-12-11,2024-01-10,,Permit Issued,Proposed alterations for Fire Alarm Panel Replacement and Relocation within existing curling club.,730 MILITARY TRL   M1E,POINT (-79.199179 43.791272),8835,8865,
8523,23 234842 BLD,Building Additions/Alterations,Club,Interior Alterations,135,ST GEORGE,ST, ,M5R,4030664,S1127,2023-12-12,2024-01-18,,Permit Issued,Proposal for renovation and minor modifications to washrooms and interior members' lounge space -relocation of bar,135 ST GEORGE ST   M5R,POINT (-79.399304 43.66798),8836,8873,
8524,23 236340 BLD,Building Additions/Alterations,Museum,Interior Alterations,10,DUNDAS,ST,E,###,14608186,S1328,2023-12-15,2024-01-24,,Permit Issued,"Interior alterations to Little Canada Museum (B2 lobby, Little Niagara area, retail area and Little West Coast area)",10 DUNDAS ST E ###,POINT (-79.380691 43.656693),8839,8879,
8525,23 239047 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,85,RICHMOND,ST,W,M5H,7929487,S1031,2023-12-29,2024-02-22,,Permit Issued,"Proposal for interior alterations to existing fitness space - Unit 105, located on the ground floor level.  Existing tenant - 'RAWC' (Recreation, Athletics, Wellness Centre).  Scope of work is limited to converting the spin studio into a weight area.",85 RICHMOND ST W M5H,POINT (-79.38295 43.650575),8853,8908,
8526,24 103393 BLD,Building Additions/Alterations,Recreational,Interior Alterations,370,YONGE,ST, ,M5B,14206837,S1145,2024-01-10,2024-02-23,,Permit Issued,Proposed alterations to existing basement  ( F3 ) to change the use to a Karaoke ( A2 )new partition walls as shown on the architectural drawings.,370 YONGE ST   M5B,POINT (-79.38209 43.658554),8865,8909,
8527,24 103660 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1575,LAWRENCE,AVE,W,M6L,536277,W0529,2024-01-11,2024-01-18,,Permit Issued,1. PROPOSED INTERIOR NON-STRUCTURAL PARTITION WALL 2. NO CHANGE OF USE (PREVIOUS VACANT BARBER TO BARBER)3. NO STRUCTURAL CHANGE4. 1 EXISTING WASHROOM REMAIN,1575 LAWRENCE AVE W M6L,POINT (-79.488544 43.705793),8866,8873,
8528,24 104825 BLD,Building Additions/Alterations,Recreational,Interior Alterations,754,BATHURST,ST, ,M5S,768002,S1133,2024-01-15,2024-03-01,,Permit Issued,Proposal to construct interior alterations for Fitness Parlour.,754 BATHURST ST   M5S,POINT (-79.411126 43.664232),8870,8916,
8529,24 107172 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2435-2481,KINGSTON,RD, ,M1N,14188158,E2035,2024-01-22,2024-02-01,,Permit Issued,Proposed interior alterations to convert existing vacant tenant space to a beauty parlor. ,2435-2481 KINGSTON RD   M1N,POINT (-79.24871 43.708651),8877,8887,
8530,24 109764 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,486,FRONT,ST,W,###,30112939,S1032,2024-01-30,2024-02-28,,Permit Issued,INTERIOR ALTERATIONS - NEW TENANT,486 FRONT ST W ###,POINT (-79.397109 43.642111),8885,8914,
8531,24 110099 BLD,Building Additions/Alterations,Recreational,Interior Alterations,18,WYANDOT,AVE, ,M5J,8237599,S1043,2024-01-31,2024-02-29,,Permit Issued,Proposal for demolition and replacement of lateral wall at the recreation centre,18 WYANDOT AVE   M5J,POINT (-79.362183 43.626521),8886,8915,
8532,24 110149 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2200,ISLINGTON,AVE, ,M9W,9962786,W0130,2024-01-31,2024-02-06,,Permit Issued,Proposed interior alterations to unit 2102 for a salon.,2200 ISLINGTON AVE   M9W,POINT (-79.557935 43.710754),8886,8892,
8533,24 110299 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,171,EAST LIBERTY,ST, ,M6K,14670935,S1027,2024-01-31,2024-02-08,,Permit Issued,Interior Fit-Out to Existing Group D Vacant space to be small fitness studio (29 persons) in lower level of commercial unit. ,171 EAST LIBERTY ST   M6K,POINT (-79.418608 43.63852),8886,8894,
8534,24 111066 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1181,KENNEDY,RD, ,M1P,7179818,E2128,2024-02-02,2024-03-05,,Permit Issued,Proposed interior alterations of existing game room (Omeventure).,1181 KENNEDY RD   M1P,POINT (-79.275814 43.753533),8888,8920,
8535,99 100668 COM,Non-Residential Building Permit,"Hair, Barber and Other Salon",Alteration to Existing Building,768,PAPE,AVE, ,M4K,10367850,S1425,1999-10-04,2000-01-18,,Permit Issued,make interior alterations to 1st floor from retail store to personal grooming establishment.Also install 2 hair washing sinks.,768 PAPE AVE   M4K,POINT (-79.346095 43.681066),1,107,
8536,99 113253 COM,Non-Residential Building Permit,"Hair, Barber and Other Salon",Alteration to Existing Building,2510,FINCH,AVE,W,M9M,13505329,W0722,1999-11-29,2000-04-03,,Inspection,INTERIOR ALTERATION FOR A HAIR SALON.,2510 FINCH AVE W M9M,POINT (-79.559202 43.748695),57,183,
8537,02 126142 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,111,FINCH,AVE,W,M2N,9038805,N1824,2002-04-12,2003-01-20,2017-01-11,Closed,INTERIOR ALTERATION FOR NEW HAIR SALON.,111 FINCH AVE W M2N,POINT (-79.424953 43.777467),922,1205,6310
8538,02 144070 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2752-2774,VICTORIA PARK,AVE, ,M2J,572025,N1728,2002-06-07,2002-09-04,2019-05-24,Closed,INTERIOR ALTERATIONS TO SUITE B3 TO CONVERT FROM OFFICES TO SPA SALON.,2752-2774 VICTORIA PARK AVE   M2J,POINT (-79.328878 43.786972),978,1067,7173
8539,03 105314 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2326,BLOOR,ST,W,M6S,6314778,S0426,2003-01-30,2003-02-21,2021-07-29,Closed,Make interior alterations to change use of ground floor for personal grooming establishment..,2326 BLOOR ST W M6S,POINT (-79.480307 43.650482),1215,1237,7970
8540,03 133934 BLD,Building Additions/Alterations,Club,Interior Alterations,236,ADELAIDE,ST,W,M5H,10864291,S1030,2003-05-16,2003-06-24,2020-09-02,Closed,Increase the occupant load from 171 to 360 in existing entertainment facility.,236 ADELAIDE ST W M5H,POINT (-79.38838 43.648482),1321,1360,7640
8541,03 138145 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,123,QUEEN,ST,W,M5H,856376,S1031,2003-05-29,2003-05-29,2022-03-29,Closed,Interior alterations to fitness centre located on 11th & 12th floors - The Cambridge Club.Remove 1 squash court and office.  Relocate lounge and build 2 new offices.,123 QUEEN ST W M5H,POINT (-79.38316 43.651407),1334,1334,8213
8542,05 136846 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,6758,KINGSTON,RD, ,M1B,4417434,E2530,2005-05-30,2005-08-02,2021-04-09,Closed,INTERIOR ALTERATIONS FOR HAIR SALON,6758 KINGSTON RD   M1B,POINT (-79.148078 43.798583),2066,2130,7859
8543,06 154342 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,285,DUNDAS,ST,W,M5T,7796281,S1024,2006-07-07,2006-07-12,2019-06-03,Closed,Interior alterations to an existing art gallery space (maintain) to add barrier free access and washroom,285 DUNDAS ST W M5T,POINT (-79.390906 43.654218),2469,2474,7183
8544,06 199077 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,101-191,RAVEL,RD, ,M2H,20231858,N1722,2006-12-20,2007-01-19,2021-04-19,Closed,VIRGINIA HAIR SALON (unit D),101-191 RAVEL RD   M2H,POINT (-79.367131 43.791385),2635,2665,7869
8545,07 117932 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2788,BATHURST,ST, ,M6B,8985197,N0827,2007-03-22,2007-03-30,2017-07-07,Closed,Interior partition,2788 BATHURST ST   M6B,POINT (-79.428364 43.711781),2727,2735,6487
8546,08 106962 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,10,DUNDAS,ST,E,###,14608186,S1328,2008-01-28,2008-03-12,2021-07-15,Closed,"Interior alterations to BSMT Level 2, BSMT Level 3 and GF Lift Lobby for new fitness centre. Phase 1(684 sq/m) for temporary sales areas with construction hoarding, and Phase 2 (3342 sq.m) for permanent facilities.",10 DUNDAS ST E ###,POINT (-79.380691 43.656693),3039,3083,7956
8547,08 108020 BLD,Building Additions/Alterations,Recreational,Interior Alterations,705,PROGRESS,AVE, ,M1H,376318,E2421,2008-01-31,2008-02-27,2022-04-28,Closed,"interior alterations ""yoga studio""",705 PROGRESS AVE   M1H,POINT (-79.246022 43.776714),3042,3069,8243
8548,08 147497 BLD,New Building,Club,New Building,2388,JANE,ST, ,M3M,531021,W0734,2008-04-15,2008-10-23,2018-03-15,Closed,Oakdale Golf and Country Club - Construct a new cabana in pool area. Demo permit for existing cabana to folllow under separate application,2388 JANE ST   M3M,POINT (-79.515673 43.731137),3117,3308,6738
8549,08 226320 BLD,New Building,Retail Mall/Plaza,New Building,5981,STEELES,AVE,E,M1V,20364295,E2324,2008-12-02,2009-05-12,2019-09-27,Closed,CONSTRUCT NEW BUIDLING BUILDING E,5981 STEELES AVE E M1V,POINT (-79.255464 43.83524),3348,3509,7299
8550,09 119181 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1525,YONGE,ST, ,M4T,11272520,S1233,2009-03-23,2009-04-28,2017-04-13,Closed,Interior alterations to ground and mezz level for new hair salon.,1525 YONGE ST   M4T,POINT (-79.394459 43.689816),3459,3495,6402
8551,09 181394 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,3351,MARKHAM,RD, ,M1X,360168,E2325,2009-10-22,2009-11-04,2021-05-20,Closed,Interior alterations for a new beauty shop.,3351 MARKHAM RD   M1X,POINT (-79.250376 43.836134),3672,3685,7900
8552,10 280598 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,31,TAPSCOTT,RD, ,M1B,6947360,E2330,2010-10-19,2010-12-08,2021-03-31,Closed,interior alterations and new washrooms,31 TAPSCOTT RD   M1B,POINT (-79.22201 43.806593),4034,4084,7850
8553,10 308355 BLD,Building Additions/Alterations,Recreational,Interior Alterations,10,MILNER BUSINESS,CRT, ,M1B,364214,E2333,2010-12-03,2011-02-16,2022-05-01,Closed,Interior alterations for new fitness centre including HVAC and Plumbing.  Previous use was also fitness centre,10 MILNER BUSINESS CRT   M1B,POINT (-79.235703 43.788745),4079,4154,8246
