Ethnoculture,Ward_ID,Population,Year
Singaporean,Ward 18,75,2021
Karen,Ward 18,0,2021
Edo,Ward 18,30,2021
Tajik,Ward 18,25,2021
Amhara,Ward 18,10,2021
Paraguayan,Ward 18,0,2021
Total - Ethnic or cultural origin for the population in private households - 25% sample data,Ward 19,108500,2021
Canadian,Ward 19,9625,2021
English,Ward 19,21195,2021
Irish,Ward 19,19325,2021
Scottish,Ward 19,18290,2021
"French, n.o.s.",Ward 19,6975,2021
German,Ward 19,7790,2021
Chinese,Ward 19,6680,2021
Italian,Ward 19,6095,2021
Indian (India),Ward 19,4735,2021
Ukrainian,Ward 19,2645,2021
Dutch,Ward 19,2870,2021
Polish,Ward 19,3430,2021
Québécois,Ward 19,185,2021
"British Isles, n.o.s.",Ward 19,5490,2021
Filipino,Ward 19,3515,2021
French Canadian,Ward 19,1230,2021
"Caucasian (White), n.o.s.",Ward 19,2175,2021
"First Nations (North American Indian), n.o.s.",Ward 19,800,2021
Métis,Ward 19,640,2021
"European, n.o.s.",Ward 19,1840,2021
Russian,Ward 19,1845,2021
Norwegian,Ward 19,725,2021
Welsh,Ward 19,2020,2021
Portuguese,Ward 19,1580,2021
American,Ward 19,1435,2021
Spanish,Ward 19,1590,2021
Swedish,Ward 19,790,2021
Hungarian,Ward 19,1535,2021
Acadian,Ward 19,400,2021
Pakistani,Ward 19,1780,2021
"African, n.o.s.",Ward 19,1730,2021
Jewish,Ward 19,2035,2021
Punjabi,Ward 19,315,2021
Vietnamese,Ward 19,610,2021
"Arab, n.o.s.",Ward 19,415,2021
Greek,Ward 19,3870,2021
Jamaican,Ward 19,1730,2021
"Asian, n.o.s.",Ward 19,695,2021
"Cree, n.o.s.",Ward 19,150,2021
Korean,Ward 19,815,2021
Romanian,Ward 19,870,2021
Lebanese,Ward 19,370,2021
Iranian,Ward 19,615,2021
"Christian, n.i.e.",Ward 19,450,2021
Danish,Ward 19,650,2021
"North American Indigenous, n.o.s.",Ward 19,330,2021
Sikh,Ward 19,25,2021
Austrian,Ward 19,760,2021
Belgian,Ward 19,390,2021
Haitian,Ward 19,80,2021
Hindu,Ward 19,540,2021
Mexican,Ward 19,455,2021
Mennonite,Ward 19,140,2021
Swiss,Ward 19,565,2021
Finnish,Ward 19,695,2021
Sri Lankan,Ward 19,555,2021
Croatian,Ward 19,505,2021
Japanese,Ward 19,785,2021
"South Asian, n.o.s.",Ward 19,1175,2021
"Mi'kmaq, n.o.s.",Ward 19,165,2021
"Northern European, n.o.s.",Ward 19,440,2021
Muslim,Ward 19,640,2021
Egyptian,Ward 19,300,2021
"Latin, Central or South American, n.o.s.",Ward 19,670,2021
Tamil,Ward 19,255,2021
Icelandic,Ward 19,210,2021
Colombian,Ward 19,185,2021
Moroccan,Ward 19,40,2021
Czech,Ward 19,440,2021
Syrian,Ward 19,185,2021
Guyanese,Ward 19,655,2021
Afghan,Ward 19,500,2021
"Black, n.o.s.",Ward 19,870,2021
Serbian,Ward 19,735,2021
Ojibway,Ward 19,235,2021
Newfoundlander,Ward 19,280,2021
Hong Konger,Ward 19,190,2021
Ontarian,Ward 19,400,2021
Persian,Ward 19,315,2021
Trinidadian/Tobagonian,Ward 19,685,2021
Turkish,Ward 19,460,2021
"Inuit, n.o.s.",Ward 19,10,2021
Bangladeshi,Ward 19,2720,2021
Algerian,Ward 19,50,2021
Brazilian,Ward 19,405,2021
Nigerian,Ward 19,110,2021
Armenian,Ward 19,210,2021
Slovak,Ward 19,295,2021
"Eastern European, n.o.s.",Ward 19,420,2021
Somali,Ward 19,165,2021
Taiwanese,Ward 19,165,2021
Iraqi,Ward 19,100,2021
Salvadorean,Ward 19,130,2021
African Caribbean,Ward 19,545,2021
"East or Southeast Asian, n.o.s.",Ward 19,375,2021
"West or Central Asian or Middle Eastern, n.o.s.",Ward 19,225,2021
"Caribbean, n.o.s.",Ward 19,490,2021
Algonquin,Ward 19,40,2021
"West Indian, n.o.s.",Ward 19,450,2021
Lithuanian,Ward 19,355,2021
South African,Ward 19,315,2021
Australian,Ward 19,315,2021
Palestinian,Ward 19,65,2021
Chilean,Ward 19,130,2021
Congolese,Ward 19,120,2021
Nova Scotian,Ward 19,70,2021
Ethiopian,Ward 19,735,2021
"Hispanic, n.o.s.",Ward 19,125,2021
Peruvian,Ward 19,140,2021
Yoruba,Ward 19,95,2021
Cambodian (Khmer),Ward 19,10,2021
Berber,Ward 19,20,2021
Albanian,Ward 19,530,2021
Maltese,Ward 19,320,2021
Macedonian,Ward 19,855,2021
Slovenian,Ward 19,150,2021
"Western European, n.o.s.",Ward 19,115,2021
New Brunswicker,Ward 19,55,2021
Gujarati,Ward 19,100,2021
Eritrean,Ward 19,490,2021
African Canadian,Ward 19,250,2021
Israeli,Ward 19,155,2021
Mohawk,Ward 19,140,2021
"Czechoslovakian, n.o.s.",Ward 19,145,2021
Bulgarian,Ward 19,390,2021
Albertan,Ward 19,0,2021
Ghanaian,Ward 19,125,2021
Barbadian,Ward 19,245,2021
African American,Ward 19,115,2021
"Yugoslavian, n.o.s.",Ward 19,125,2021
Tunisian,Ward 19,15,2021
"Slavic, n.o.s.",Ward 19,120,2021
Cuban,Ward 19,195,2021
Bosnian,Ward 19,225,2021
Venezuelan,Ward 19,190,2021
"Innu/Montagnais, n.o.s.",Ward 19,0,2021
Latvian,Ward 19,315,2021
Bengali,Ward 19,840,2021
Cameroonian,Ward 19,45,2021
Guatemalan,Ward 19,25,2021
Indonesian,Ward 19,170,2021
Laotian,Ward 19,30,2021
Ilocano,Ward 19,175,2021
Northern Irish,Ward 19,210,2021
"Celtic, n.o.s.",Ward 19,260,2021
British Columbian,Ward 19,0,2021
Ecuadorian,Ward 19,95,2021
Franco Ontarian,Ward 19,65,2021
Argentinian,Ward 19,110,2021
Estonian,Ward 19,310,2021
Kurdish,Ward 19,100,2021
Fijian,Ward 19,10,2021
Jatt,Ward 19,0,2021
"North American, n.o.s.",Ward 19,50,2021
Coptic,Ward 19,20,2021
Thai,Ward 19,60,2021
Dominican,Ward 19,155,2021
Nepali,Ward 19,160,2021
Kabyle,Ward 19,0,2021
Assyrian,Ward 19,15,2021
Igbo,Ward 19,25,2021
Byelorussian,Ward 19,85,2021
"Dene, n.o.s.",Ward 19,0,2021
"Blackfoot, n.o.s.",Ward 19,15,2021
Abenaki,Ward 19,0,2021
Moldovan,Ward 19,55,2021
"Iroquois (Haudenosaunee), n.o.s.",Ward 19,45,2021
New Zealander,Ward 19,100,2021
Sudanese,Ward 19,35,2021
Breton,Ward 19,0,2021
Pennsylvania Dutch,Ward 19,55,2021
Malaysian,Ward 19,125,2021
Plains Cree,Ward 19,0,2021
"North African, n.o.s.",Ward 19,45,2021
Huron (Wendat),Ward 19,20,2021
Saskatchewanian,Ward 19,20,2021
Buddhist,Ward 19,80,2021
Gaspesian,Ward 19,0,2021
Norman,Ward 19,35,2021
"Southern or East African, n.o.s.",Ward 19,165,2021
Ivorian,Ward 19,25,2021
Saulteaux,Ward 19,20,2021
"Anishinaabe, n.o.s.",Ward 19,90,2021
Burundian,Ward 19,0,2021
Tigrinya,Ward 19,185,2021
Nicaraguan,Ward 19,75,2021
Mauritian,Ward 19,60,2021
Kenyan,Ward 19,60,2021
Oji-Cree,Ward 19,0,2021
Vincentian,Ward 19,70,2021
Jordanian,Ward 19,15,2021
Manitoban,Ward 19,10,2021
Cape Bretoner,Ward 19,20,2021
Rwandan,Ward 19,25,2021
Grenadian,Ward 19,195,2021
Malayali,Ward 19,70,2021
Chaldean,Ward 19,0,2021
Sinhalese,Ward 19,30,2021
Mayan,Ward 19,25,2021
Honduran,Ward 19,50,2021
Cherokee,Ward 19,15,2021
Qalipu Mi'kmaq,Ward 19,0,2021
Indo-Caribbean,Ward 19,65,2021
Flemish,Ward 19,65,2021
United Empire Loyalist,Ward 19,70,2021
Senegalese,Ward 19,0,2021
Azerbaijani,Ward 19,85,2021
Sicilian,Ward 19,65,2021
Pashtun,Ward 19,45,2021
Malay,Ward 19,20,2021
Goan,Ward 19,95,2021
"Bantu, n.o.s.",Ward 19,40,2021
Tibetan,Ward 19,55,2021
Zimbabwean,Ward 19,60,2021
Burmese,Ward 19,45,2021
Mongolian,Ward 19,25,2021
Azorean,Ward 19,35,2021
Atikamekw,Ward 19,0,2021
Bamileke,Ward 19,0,2021
Indo-Guyanese,Ward 19,35,2021
Ugandan,Ward 19,50,2021
Oromo,Ward 19,50,2021
Tanzanian,Ward 19,45,2021
Yemeni,Ward 19,75,2021
Central African,Ward 19,0,2021
Libyan,Ward 19,0,2021
Basque,Ward 19,0,2021
Uruguayan,Ward 19,0,2021
"Akan, n.o.s.",Ward 19,0,2021
"Central or West African, n.o.s.",Ward 19,15,2021
Igorot,Ward 19,15,2021
Fulani,Ward 19,0,2021
Woodland Cree,Ward 19,0,2021
Guinean,Ward 19,0,2021
St. Lucian,Ward 19,120,2021
Prince Edward Islander,Ward 19,30,2021
Maliseet,Ward 19,0,2021
Beninese,Ward 19,0,2021
Telugu,Ward 19,50,2021
Roma,Ward 19,85,2021
Costa Rican,Ward 19,30,2021
African Nova Scotian,Ward 19,25,2021
Malagasy,Ward 19,0,2021
Kashmiri,Ward 19,0,2021
Singaporean,Ward 19,85,2021
Karen,Ward 19,0,2021
Edo,Ward 19,0,2021
Tajik,Ward 19,50,2021
Amhara,Ward 19,150,2021
Paraguayan,Ward 19,0,2021
Total - Ethnic or cultural origin for the population in private households - 25% sample data,Ward 20,110095,2021
Canadian,Ward 20,8615,2021
English,Ward 20,11540,2021
Irish,Ward 20,11100,2021
Scottish,Ward 20,10005,2021
"French, n.o.s.",Ward 20,3430,2021
German,Ward 20,3730,2021
Chinese,Ward 20,6475,2021
Italian,Ward 20,4170,2021
Indian (India),Ward 20,6665,2021
Ukrainian,Ward 20,1515,2021
Dutch,Ward 20,1305,2021
Polish,Ward 20,1995,2021
Québécois,Ward 20,130,2021
"British Isles, n.o.s.",Ward 20,2500,2021
Filipino,Ward 20,9085,2021
French Canadian,Ward 20,635,2021
"Caucasian (White), n.o.s.",Ward 20,1630,2021
"First Nations (North American Indian), n.o.s.",Ward 20,565,2021
Métis,Ward 20,380,2021
"European, n.o.s.",Ward 20,925,2021
Russian,Ward 20,825,2021
Norwegian,Ward 20,270,2021
Welsh,Ward 20,965,2021
Portuguese,Ward 20,1355,2021
American,Ward 20,625,2021
Spanish,Ward 20,1440,2021
Swedish,Ward 20,475,2021
Hungarian,Ward 20,830,2021
Acadian,Ward 20,110,2021
Pakistani,Ward 20,2900,2021
"African, n.o.s.",Ward 20,2405,2021
Jewish,Ward 20,500,2021
Punjabi,Ward 20,430,2021
Vietnamese,Ward 20,780,2021
"Arab, n.o.s.",Ward 20,495,2021
Greek,Ward 20,2430,2021
Jamaican,Ward 20,2775,2021
"Asian, n.o.s.",Ward 20,1900,2021
"Cree, n.o.s.",Ward 20,75,2021
Korean,Ward 20,505,2021
Romanian,Ward 20,490,2021
Lebanese,Ward 20,250,2021
Iranian,Ward 20,490,2021
"Christian, n.i.e.",Ward 20,445,2021
Danish,Ward 20,345,2021
"North American Indigenous, n.o.s.",Ward 20,265,2021
Sikh,Ward 20,25,2021
Austrian,Ward 20,250,2021
Belgian,Ward 20,160,2021
Haitian,Ward 20,85,2021
Hindu,Ward 20,1165,2021
Mexican,Ward 20,305,2021
Mennonite,Ward 20,35,2021
Swiss,Ward 20,190,2021
Finnish,Ward 20,325,2021
Sri Lankan,Ward 20,2505,2021
Croatian,Ward 20,190,2021
Japanese,Ward 20,655,2021
"South Asian, n.o.s.",Ward 20,2150,2021
"Mi'kmaq, n.o.s.",Ward 20,155,2021
"Northern European, n.o.s.",Ward 20,90,2021
Muslim,Ward 20,720,2021
Egyptian,Ward 20,210,2021
"Latin, Central or South American, n.o.s.",Ward 20,385,2021
Tamil,Ward 20,1550,2021
Icelandic,Ward 20,90,2021
Colombian,Ward 20,160,2021
Moroccan,Ward 20,120,2021
Czech,Ward 20,125,2021
Syrian,Ward 20,190,2021
Guyanese,Ward 20,1335,2021
Afghan,Ward 20,1130,2021
"Black, n.o.s.",Ward 20,1120,2021
Serbian,Ward 20,255,2021
Ojibway,Ward 20,135,2021
Newfoundlander,Ward 20,290,2021
Hong Konger,Ward 20,270,2021
Ontarian,Ward 20,210,2021
Persian,Ward 20,270,2021
Trinidadian/Tobagonian,Ward 20,1000,2021
Turkish,Ward 20,320,2021
"Inuit, n.o.s.",Ward 20,30,2021
Bangladeshi,Ward 20,7980,2021
Algerian,Ward 20,35,2021
Brazilian,Ward 20,200,2021
Nigerian,Ward 20,405,2021
Armenian,Ward 20,115,2021
Slovak,Ward 20,65,2021
"Eastern European, n.o.s.",Ward 20,115,2021
Somali,Ward 20,495,2021
Taiwanese,Ward 20,155,2021
Iraqi,Ward 20,165,2021
Salvadorean,Ward 20,175,2021
African Caribbean,Ward 20,615,2021
"East or Southeast Asian, n.o.s.",Ward 20,635,2021
"West or Central Asian or Middle Eastern, n.o.s.",Ward 20,200,2021
"Caribbean, n.o.s.",Ward 20,720,2021
Algonquin,Ward 20,55,2021
"West Indian, n.o.s.",Ward 20,800,2021
Lithuanian,Ward 20,110,2021
South African,Ward 20,175,2021
Australian,Ward 20,50,2021
Palestinian,Ward 20,75,2021
Chilean,Ward 20,120,2021
Congolese,Ward 20,170,2021
Nova Scotian,Ward 20,10,2021
Ethiopian,Ward 20,1545,2021
"Hispanic, n.o.s.",Ward 20,125,2021
Peruvian,Ward 20,105,2021
Yoruba,Ward 20,155,2021
Cambodian (Khmer),Ward 20,30,2021
Berber,Ward 20,15,2021
Albanian,Ward 20,325,2021
Maltese,Ward 20,195,2021
Macedonian,Ward 20,860,2021
Slovenian,Ward 20,80,2021
"Western European, n.o.s.",Ward 20,45,2021
New Brunswicker,Ward 20,15,2021
Gujarati,Ward 20,70,2021
Eritrean,Ward 20,945,2021
African Canadian,Ward 20,250,2021
Israeli,Ward 20,25,2021
Mohawk,Ward 20,45,2021
"Czechoslovakian, n.o.s.",Ward 20,25,2021
Bulgarian,Ward 20,230,2021
Albertan,Ward 20,0,2021
Ghanaian,Ward 20,190,2021
Barbadian,Ward 20,285,2021
African American,Ward 20,225,2021
"Yugoslavian, n.o.s.",Ward 20,125,2021
Tunisian,Ward 20,0,2021
"Slavic, n.o.s.",Ward 20,70,2021
Cuban,Ward 20,110,2021
Bosnian,Ward 20,100,2021
Venezuelan,Ward 20,125,2021
"Innu/Montagnais, n.o.s.",Ward 20,0,2021
Latvian,Ward 20,115,2021
Bengali,Ward 20,2185,2021
Cameroonian,Ward 20,30,2021
Guatemalan,Ward 20,105,2021
Indonesian,Ward 20,110,2021
Laotian,Ward 20,50,2021
Ilocano,Ward 20,230,2021
Northern Irish,Ward 20,225,2021
"Celtic, n.o.s.",Ward 20,60,2021
British Columbian,Ward 20,0,2021
Ecuadorian,Ward 20,70,2021
Franco Ontarian,Ward 20,10,2021
Argentinian,Ward 20,75,2021
Estonian,Ward 20,150,2021
Kurdish,Ward 20,215,2021
Fijian,Ward 20,10,2021
Jatt,Ward 20,0,2021
"North American, n.o.s.",Ward 20,85,2021
Coptic,Ward 20,25,2021
Thai,Ward 20,65,2021
Dominican,Ward 20,75,2021
Nepali,Ward 20,635,2021
Kabyle,Ward 20,0,2021
Assyrian,Ward 20,0,2021
Igbo,Ward 20,25,2021
Byelorussian,Ward 20,40,2021
"Dene, n.o.s.",Ward 20,0,2021
"Blackfoot, n.o.s.",Ward 20,0,2021
Abenaki,Ward 20,0,2021
Moldovan,Ward 20,10,2021
"Iroquois (Haudenosaunee), n.o.s.",Ward 20,15,2021
New Zealander,Ward 20,40,2021
Sudanese,Ward 20,165,2021
Breton,Ward 20,10,2021
Pennsylvania Dutch,Ward 20,20,2021
Malaysian,Ward 20,50,2021
Plains Cree,Ward 20,0,2021
"North African, n.o.s.",Ward 20,45,2021
Huron (Wendat),Ward 20,0,2021
Saskatchewanian,Ward 20,15,2021
Buddhist,Ward 20,60,2021
Gaspesian,Ward 20,0,2021
Norman,Ward 20,0,2021
"Southern or East African, n.o.s.",Ward 20,160,2021
Ivorian,Ward 20,0,2021
Saulteaux,Ward 20,0,2021
"Anishinaabe, n.o.s.",Ward 20,30,2021
Burundian,Ward 20,80,2021
Tigrinya,Ward 20,330,2021
Nicaraguan,Ward 20,115,2021
Mauritian,Ward 20,30,2021
Kenyan,Ward 20,155,2021
Oji-Cree,Ward 20,30,2021
Vincentian,Ward 20,125,2021
Jordanian,Ward 20,35,2021
Manitoban,Ward 20,0,2021
Cape Bretoner,Ward 20,0,2021
Rwandan,Ward 20,30,2021
Grenadian,Ward 20,220,2021
Malayali,Ward 20,85,2021
Chaldean,Ward 20,0,2021
Sinhalese,Ward 20,100,2021
Mayan,Ward 20,35,2021
Honduran,Ward 20,30,2021
Cherokee,Ward 20,15,2021
Qalipu Mi'kmaq,Ward 20,0,2021
Indo-Caribbean,Ward 20,180,2021
Flemish,Ward 20,10,2021
United Empire Loyalist,Ward 20,10,2021
Senegalese,Ward 20,20,2021
Azerbaijani,Ward 20,45,2021
Sicilian,Ward 20,70,2021
Pashtun,Ward 20,65,2021
Malay,Ward 20,185,2021
Goan,Ward 20,75,2021
"Bantu, n.o.s.",Ward 20,100,2021
Tibetan,Ward 20,205,2021
Zimbabwean,Ward 20,0,2021
Burmese,Ward 20,20,2021
Mongolian,Ward 20,30,2021
Azorean,Ward 20,10,2021
Atikamekw,Ward 20,0,2021
Bamileke,Ward 20,50,2021
Indo-Guyanese,Ward 20,85,2021
Ugandan,Ward 20,155,2021
Oromo,Ward 20,265,2021
Tanzanian,Ward 20,30,2021
Yemeni,Ward 20,75,2021
Central African,Ward 20,0,2021
Libyan,Ward 20,0,2021
Basque,Ward 20,0,2021
Uruguayan,Ward 20,15,2021
"Akan, n.o.s.",Ward 20,25,2021
"Central or West African, n.o.s.",Ward 20,20,2021
Igorot,Ward 20,15,2021
Fulani,Ward 20,25,2021
Woodland Cree,Ward 20,0,2021
Guinean,Ward 20,0,2021
St. Lucian,Ward 20,70,2021
Prince Edward Islander,Ward 20,0,2021
Maliseet,Ward 20,0,2021
Beninese,Ward 20,20,2021
Telugu,Ward 20,170,2021
Roma,Ward 20,115,2021
Costa Rican,Ward 20,0,2021
African Nova Scotian,Ward 20,15,2021
Malagasy,Ward 20,0,2021
Kashmiri,Ward 20,20,2021
Singaporean,Ward 20,35,2021
Karen,Ward 20,0,2021
Edo,Ward 20,40,2021
Tajik,Ward 20,55,2021
Amhara,Ward 20,215,2021
Paraguayan,Ward 20,0,2021
Total - Ethnic or cultural origin for the population in private households - 25% sample data,Ward 21,111560,2021
Canadian,Ward 21,6485,2021
English,Ward 21,5830,2021
Irish,Ward 21,4925,2021
Scottish,Ward 21,4505,2021
"French, n.o.s.",Ward 21,1870,2021
German,Ward 21,2115,2021
Chinese,Ward 21,9680,2021
Italian,Ward 21,3005,2021
Indian (India),Ward 21,11655,2021
Ukrainian,Ward 21,615,2021
Dutch,Ward 21,585,2021
Polish,Ward 21,1060,2021
Québécois,Ward 21,30,2021
"British Isles, n.o.s.",Ward 21,1740,2021
Filipino,Ward 21,13580,2021
French Canadian,Ward 21,275,2021
"Caucasian (White), n.o.s.",Ward 21,710,2021
"First Nations (North American Indian), n.o.s.",Ward 21,275,2021
Métis,Ward 21,240,2021
"European, n.o.s.",Ward 21,635,2021
Russian,Ward 21,425,2021
Norwegian,Ward 21,175,2021
Welsh,Ward 21,405,2021
Portuguese,Ward 21,1315,2021
American,Ward 21,315,2021
Spanish,Ward 21,1640,2021
Swedish,Ward 21,90,2021
Hungarian,Ward 21,540,2021
Acadian,Ward 21,80,2021
Pakistani,Ward 21,2795,2021
"African, n.o.s.",Ward 21,2255,2021
Jewish,Ward 21,155,2021
Punjabi,Ward 21,440,2021
Vietnamese,Ward 21,715,2021
"Arab, n.o.s.",Ward 21,1635,2021
Greek,Ward 21,4115,2021
Jamaican,Ward 21,2545,2021
"Asian, n.o.s.",Ward 21,2380,2021
"Cree, n.o.s.",Ward 21,50,2021
Korean,Ward 21,525,2021
Romanian,Ward 21,385,2021
Lebanese,Ward 21,1135,2021
Iranian,Ward 21,475,2021
"Christian, n.i.e.",Ward 21,680,2021
Danish,Ward 21,145,2021
"North American Indigenous, n.o.s.",Ward 21,130,2021
Sikh,Ward 21,130,2021
Austrian,Ward 21,145,2021
Belgian,Ward 21,60,2021
Haitian,Ward 21,130,2021
Hindu,Ward 21,2255,2021
Mexican,Ward 21,335,2021
Mennonite,Ward 21,10,2021
Swiss,Ward 21,155,2021
Finnish,Ward 21,155,2021
Sri Lankan,Ward 21,5525,2021
Croatian,Ward 21,135,2021
Japanese,Ward 21,400,2021
"South Asian, n.o.s.",Ward 21,2175,2021
"Mi'kmaq, n.o.s.",Ward 21,60,2021
"Northern European, n.o.s.",Ward 21,75,2021
Muslim,Ward 21,1190,2021
Egyptian,Ward 21,425,2021
"Latin, Central or South American, n.o.s.",Ward 21,405,2021
Tamil,Ward 21,4610,2021
Icelandic,Ward 21,25,2021
Colombian,Ward 21,235,2021
Moroccan,Ward 21,185,2021
Czech,Ward 21,95,2021
Syrian,Ward 21,465,2021
Guyanese,Ward 21,2170,2021
Afghan,Ward 21,1875,2021
"Black, n.o.s.",Ward 21,1025,2021
Serbian,Ward 21,205,2021
Ojibway,Ward 21,65,2021
Newfoundlander,Ward 21,150,2021
Hong Konger,Ward 21,370,2021
Ontarian,Ward 21,110,2021
Persian,Ward 21,360,2021
Trinidadian/Tobagonian,Ward 21,890,2021
Turkish,Ward 21,440,2021
"Inuit, n.o.s.",Ward 21,15,2021
Bangladeshi,Ward 21,2375,2021
Algerian,Ward 21,125,2021
Brazilian,Ward 21,145,2021
Nigerian,Ward 21,310,2021
Armenian,Ward 21,575,2021
Slovak,Ward 21,75,2021
"Eastern European, n.o.s.",Ward 21,70,2021
Somali,Ward 21,405,2021
Taiwanese,Ward 21,160,2021
Iraqi,Ward 21,330,2021
Salvadorean,Ward 21,170,2021
African Caribbean,Ward 21,620,2021
"East or Southeast Asian, n.o.s.",Ward 21,690,2021
"West or Central Asian or Middle Eastern, n.o.s.",Ward 21,245,2021
"Caribbean, n.o.s.",Ward 21,880,2021
Algonquin,Ward 21,0,2021
"West Indian, n.o.s.",Ward 21,905,2021
Lithuanian,Ward 21,70,2021
South African,Ward 21,55,2021
Australian,Ward 21,75,2021
Palestinian,Ward 21,270,2021
Chilean,Ward 21,60,2021
Congolese,Ward 21,65,2021
Nova Scotian,Ward 21,75,2021
Ethiopian,Ward 21,525,2021
"Hispanic, n.o.s.",Ward 21,125,2021
Peruvian,Ward 21,105,2021
Yoruba,Ward 21,190,2021
Cambodian (Khmer),Ward 21,65,2021
Berber,Ward 21,15,2021
Albanian,Ward 21,615,2021
Maltese,Ward 21,60,2021
Macedonian,Ward 21,1010,2021
Slovenian,Ward 21,70,2021
"Western European, n.o.s.",Ward 21,75,2021
New Brunswicker,Ward 21,20,2021
Gujarati,Ward 21,365,2021
Eritrean,Ward 21,325,2021
African Canadian,Ward 21,265,2021
Israeli,Ward 21,40,2021
Mohawk,Ward 21,70,2021
"Czechoslovakian, n.o.s.",Ward 21,40,2021
Bulgarian,Ward 21,195,2021
Albertan,Ward 21,0,2021
Ghanaian,Ward 21,80,2021
Barbadian,Ward 21,385,2021
African American,Ward 21,205,2021
"Yugoslavian, n.o.s.",Ward 21,120,2021
Tunisian,Ward 21,65,2021
"Slavic, n.o.s.",Ward 21,85,2021
Cuban,Ward 21,100,2021
Bosnian,Ward 21,45,2021
Venezuelan,Ward 21,50,2021
"Innu/Montagnais, n.o.s.",Ward 21,0,2021
Latvian,Ward 21,60,2021
Bengali,Ward 21,840,2021
Cameroonian,Ward 21,35,2021
Guatemalan,Ward 21,55,2021
Indonesian,Ward 21,160,2021
Laotian,Ward 21,40,2021
Ilocano,Ward 21,340,2021
Northern Irish,Ward 21,95,2021
"Celtic, n.o.s.",Ward 21,30,2021
British Columbian,Ward 21,0,2021
Ecuadorian,Ward 21,100,2021
Franco Ontarian,Ward 21,0,2021
Argentinian,Ward 21,55,2021
Estonian,Ward 21,60,2021
Kurdish,Ward 21,270,2021
Fijian,Ward 21,45,2021
Jatt,Ward 21,50,2021
"North American, n.o.s.",Ward 21,25,2021
Coptic,Ward 21,80,2021
Thai,Ward 21,45,2021
Dominican,Ward 21,75,2021
Nepali,Ward 21,705,2021
Kabyle,Ward 21,0,2021
Assyrian,Ward 21,55,2021
Igbo,Ward 21,60,2021
Byelorussian,Ward 21,0,2021
"Dene, n.o.s.",Ward 21,0,2021
"Blackfoot, n.o.s.",Ward 21,20,2021
Abenaki,Ward 21,0,2021
Moldovan,Ward 21,0,2021
"Iroquois (Haudenosaunee), n.o.s.",Ward 21,15,2021
New Zealander,Ward 21,20,2021
Sudanese,Ward 21,135,2021
Breton,Ward 21,0,2021
Pennsylvania Dutch,Ward 21,10,2021
Malaysian,Ward 21,95,2021
Plains Cree,Ward 21,0,2021
"North African, n.o.s.",Ward 21,15,2021
Huron (Wendat),Ward 21,0,2021
Saskatchewanian,Ward 21,0,2021
Buddhist,Ward 21,70,2021
Gaspesian,Ward 21,0,2021
Norman,Ward 21,0,2021
"Southern or East African, n.o.s.",Ward 21,145,2021
Ivorian,Ward 21,35,2021
Saulteaux,Ward 21,0,2021
"Anishinaabe, n.o.s.",Ward 21,0,2021
Burundian,Ward 21,30,2021
Tigrinya,Ward 21,75,2021
Nicaraguan,Ward 21,50,2021
Mauritian,Ward 21,30,2021
Kenyan,Ward 21,110,2021
Oji-Cree,Ward 21,0,2021
Vincentian,Ward 21,285,2021
Jordanian,Ward 21,25,2021
Manitoban,Ward 21,0,2021
Cape Bretoner,Ward 21,0,2021
Rwandan,Ward 21,50,2021
Grenadian,Ward 21,120,2021
Malayali,Ward 21,115,2021
Chaldean,Ward 21,0,2021
Sinhalese,Ward 21,130,2021
Mayan,Ward 21,50,2021
Honduran,Ward 21,25,2021
Cherokee,Ward 21,0,2021
Qalipu Mi'kmaq,Ward 21,0,2021
Indo-Caribbean,Ward 21,235,2021
Flemish,Ward 21,20,2021
United Empire Loyalist,Ward 21,0,2021
Senegalese,Ward 21,15,2021
Azerbaijani,Ward 21,45,2021
Sicilian,Ward 21,55,2021
Pashtun,Ward 21,80,2021
Malay,Ward 21,215,2021
Goan,Ward 21,85,2021
"Bantu, n.o.s.",Ward 21,40,2021
Tibetan,Ward 21,95,2021
Zimbabwean,Ward 21,40,2021
Burmese,Ward 21,10,2021
Mongolian,Ward 21,25,2021
Azorean,Ward 21,10,2021
Atikamekw,Ward 21,0,2021
Bamileke,Ward 21,0,2021
Indo-Guyanese,Ward 21,300,2021
Ugandan,Ward 21,80,2021
Oromo,Ward 21,145,2021
Tanzanian,Ward 21,80,2021
Yemeni,Ward 21,125,2021
Central African,Ward 21,0,2021
Libyan,Ward 21,30,2021
Basque,Ward 21,0,2021
Uruguayan,Ward 21,30,2021
"Akan, n.o.s.",Ward 21,0,2021
"Central or West African, n.o.s.",Ward 21,35,2021
Igorot,Ward 21,50,2021
Fulani,Ward 21,0,2021
Woodland Cree,Ward 21,0,2021
Guinean,Ward 21,0,2021
St. Lucian,Ward 21,85,2021
Prince Edward Islander,Ward 21,0,2021
Maliseet,Ward 21,0,2021
Beninese,Ward 21,0,2021
Telugu,Ward 21,130,2021
Roma,Ward 21,45,2021
Costa Rican,Ward 21,20,2021
African Nova Scotian,Ward 21,80,2021
Malagasy,Ward 21,0,2021
Kashmiri,Ward 21,20,2021
Singaporean,Ward 21,25,2021
Karen,Ward 21,0,2021
Edo,Ward 21,20,2021
Tajik,Ward 21,150,2021
Amhara,Ward 21,185,2021
Paraguayan,Ward 21,0,2021
