Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
18 152693 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,45,BLACKSMITH,CRES, ,M3N,490154,W0724,2018-05-03,2018-05-15,2019-12-13,Closed,"Proposal for interior alterations to washrooms in an existing elementary school. ""Blacksmith Public School""",100000
18 152789 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,427,BLOOR,ST,W,M5S,10736588,S1134,2018-05-03,2018-06-01,2018-10-05,Closed,Proposal for interior alterations to existing lower level washrooms and lobby.,250000
18 153127 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,155,CONSUMERS,RD, ,   ,20237239,N1731,2018-05-03,2018-07-27,2018-12-06,Closed,Proposal for interior alterations to change the use for existing business office to a new college in an existing building. Unit 108,400000
18 154402 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1500,BIRCHMOUNT,RD, ,M1P,308612,E2127,2018-05-07,2018-06-04,2019-06-01,Closed,New wall opening complete with lintel. In conjunction issued Building Permit see 10 - 252539.,15000
18 155252 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159,S1139,2018-05-08,2018-06-05,2021-03-26,Closed,Proposal for interior alterations to a classroom on the ground floor of existing university buidling - University of Toronto.  Convenience address is 1 King's College Circle.,512244
18 155293 BLD,Building Additions/Alterations,University,Interior Alterations,35,ST GEORGE,ST, ,M5S,11227024,S1139,2018-05-08,2018-07-04,2021-06-09,Closed,Proposal for interior alterations to 6 classrooms on the first and second floors of existing university buidling - University of Toronto.,317380
18 155743 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536,S1145,2018-05-09,2018-05-17,2019-04-10,Closed,Proposal for interior alterations to the blood disorder clinic in existing hospital. Hospital is Toronto General. Convenience address is 585 University Ave.,276000
18 156433 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,150,CARNFORTH,RD, ,M4A,496710,N1628,2018-05-10,2018-05-31,2018-08-30,Closed,Proposal for interior alterations to existing elementary school.,400000
18 156582 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,310,BLOOR,ST,W,M5S,772774,S1127,2018-05-10,2018-06-25,2019-01-30,Closed,"Proposal for interior alterations to floors 9 & 10 to an existing student residence building. Scope also includes installation of new roof top condenser unit. ""Tartu College""",600000
18 158647 BLD,Building Additions/Alterations,University,Interior Alterations,87,GERRARD,ST,E,   ,808265,S1328,2018-05-14,2018-06-12,2021-03-19,Closed,"Proposal for interior alterations for an interior fit-out of the residence cafeteria and kitchen area in existing university. ""Ryerson University""",2347655
18 158863 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2018-05-15,2018-06-20,2020-09-24,Closed,Renovation of existing rooms and corridor area to accommodate new ct equipment,654835
18 159705 BLD,Building Additions/Alterations,University,Interior Alterations,321,BLOOR,ST,W,M5S,772778,S1135,2018-05-16,2018-06-18,2018-08-28,Closed,Proposal for interior alteration to an office on the ground floor of the existing university building.,50000
18 161351 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,121,BRIMWOOD,BLVD, ,M1V,313294,E2322,2018-05-18,2018-06-25,2019-03-12,Closed,Proposal for interior alterations to room 106 to convert a single use washroom to a universal washroom. ,50000
18 162920 BLD,Building Additions/Alterations,University,Interior Alterations,245,CHURCH,ST, ,   ,11462071,S1328,2018-05-22,2018-06-12,2019-08-16,Closed,"Proposal for interior alterations to 2nd floor of an existing university building. ""Ryerson University""",800000
18 165528 BLD,Building Additions/Alterations,University,Interior Alterations,325,CHURCH,ST, ,   ,7642127,S1328,2018-05-25,2018-06-08,2018-12-03,Closed,Proposed interior alterations to an existing university building to provide for two new office spaces.,40000
18 166533 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,950,KINGSTON,RD, ,M4E,829098,S1936,2018-05-28,2018-06-28,2018-07-24,Closed,Proposal for interior alterations to the 2nd floor to divide room into 2 classrooms with occupant load of 32 kids.,5000
18 166701 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,1451,AVENUE,RD, ,M5N,14077730,N0829,2018-05-28,2018-06-12,2018-09-19,Closed,Proposal for interior alterations to existing school. Classroom B39. 'HAVERGAL COLLEGE',250000
18 169179 BLD,New Building,Elementary School,New Building,43,MILLWOOD,RD, ,M4S,5581078,S1233,2018-05-31,2019-10-25,2021-09-02,Closed,"Proposal to replace Davisville Public School & Spectrum Alternative School with a new 3-storey elementary school with frontage on Davisville Avenue. The proposal includes one level of underground parking for 60 cars, short-term parking for the childcare centre, and an area for bus loading, pick-up and drop-off. ",20000000
18 171396 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976,S1928,2018-06-04,2018-06-22,2019-05-17,Closed,"Proposal for interior alterations for onsite mockup in existing hospital ""Michael Garron Hospital""",500000
18 171801 BLD,Building Additions/Alterations,University,Interior Alterations,1095,MILITARY,TRL, ,   ,30016201,E2531,2018-06-05,2018-07-25,2018-11-20,Closed,Proposed Interior alterations of Unitersity of Toronto - Business Analytic & Intelllgence Centre,995000
18 172266 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,11,GODSTONE,RD, ,   ,30089006,N1727,2018-06-05,2018-06-26,2019-02-20,Closed,Interior alterations to unit 105 to propose a child day care,99000
18 172310 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529,S1145,2018-06-05,2018-06-15,2019-04-10,Closed,Proposed interior alterations to 14th floor.,180000
18 172641 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2018-06-06,2018-06-20,2019-12-23,Closed,"INTERIOR ALTERATIONS TO EXISTING AREAS WITHIN THE HOSPITAL LOCATED ON THE THIRD FLOOR OF 'M' WINGS. THE SCOPE OF WORK INCLUDES PARTIAL DEMOLITION OF SEVERAL EXISTING AREAS, ADDING AN ALCOVE TO THE CATH LAB, UPDATING EQUIPMENT AND PLUMBING FIXTURE RELOCATION.",200000
18 173072 BLD,Building Additions/Alterations,Hospital,Interior Alterations,686,BAY,ST, ,   ,2854184,S1145,2019-03-28,2019-05-09,2019-11-19,Closed,"REV01: Revision to permit 18-173072 BLD to include sprinklers. Proposal for interior alterations to level 7 (ceiling) and 8 of an existing hospital building. Scope also includes modification to existing curtain walls.  ""Sick Kids""",0
18 173116 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,128,FERN,AVE, ,M6R,8007871,S0435,2018-06-06,2018-06-12,2020-08-31,Closed,"Proposal for interior alterations in basement of an existing elementary school. Scope includes sump pump and weeping tiles. ""Fern Avenue Public School""",75000
18 173392 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,4505,JANE,ST, ,M3N,531083,W0725,2018-06-07,2018-06-14,2019-01-21,Closed,Proposal to construct interior alterations to ground floor and second floor of existing middle school.,65000
18 173862 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N1722,2018-06-07,2018-06-19,2018-11-13,Closed,"Proposal to convert 2 classroom spaces into an office for the Student Conduct Department, scope of work will include creating 5 offices, 2 meeting rooms a reception area and mechanical.",150000
18 174413 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N1722,2018-06-08,2018-06-19,2019-01-17,Closed,Proposal for interior alteration to remove 3 rooms and create open space with in the learning centre of existing college.,127000
18 175460 BLD,Building Additions/Alterations,University,Interior Alterations,122,BOND,ST, ,M5B,773911,S1328,2018-06-11,2018-07-09,2020-01-08,Closed,Proposed renovation of existing photography dark rooms on ground floor into a new image Arts Classroom/Studio space and creation of one large darkroom. Within an existing university building. ,600000
18 175803 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,1695,DUFFERIN,ST, ,M6E,9741083,S0924,2018-06-11,2018-10-18,2018-11-12,Closed,Proposal to construct interior alterations to two classrooms within existing school.,6000
18 177070 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,800,GREENWOOD,AVE, ,M4J,6624393,S1427,2019-04-16,2019-05-01,2020-10-06,Closed,"REV01: layout change.Proposal for interior alterations to convert washrooms to barrier - free, adding new handicapped lift at ""A"" level. alterations on all floor of the existing school. - ""Danforth Collegiate Institute""",0
18 177815 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529,S1145,2018-06-14,2018-06-21,2019-04-10,Closed,Proposal for interior alterations to 8th floor (Norman Urquhart Wing),100000
18 177827 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978,E2422,2018-06-14,2018-08-10,2019-10-10,Closed,"Basic renovation to existing washrooms, change rooms, and office space. Replacement of existing washroom exhaust fan to accomodate increased fixture count. Electrical revisions to suit.",750000
18 179815 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,286,HARBORD,ST, ,M6G,9344971,S1133,2018-06-18,2018-07-03,2019-09-03,Closed,Interior Alterations for a new door opening.,35000
18 180179 BLD,Building Additions/Alterations,University,Interior Alterations,252,BLOOR,ST,W,M5S,772766,S1127,2018-06-18,2018-06-26,2019-02-08,Closed,Installation of new Barrier Free Ramp at the entrance & St.George TTC station Acess.,50000
18 180379 BLD,Building Additions/Alterations,Hospital,Interior Alterations,115,HUMBER COLLEGE,BLVD, ,   ,30086697,W0122,2018-06-19,2018-07-25,2020-04-16,Closed,Proposal for interior tenant fit-up comprising of renovations to existing space to house a Community Renal Unit including mechanical and electrical services. (3rd Floor),6000000
18 184211 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3050,LAWRENCE,AVE,E,M1P,9638452,E2130,2018-06-25,2018-07-10,2018-12-31,Closed,Construct interior demolition/alterations for the Rapid Access Addition Medicine Clinic (RAAM) ,83412
18 187082 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,45,BELLWOODS,AVE, ,M6J,770163,S1022,2019-06-14,2019-07-08,2021-07-28,Closed,REV - 01 alteration to washrooms. Proposed interior alterations to existing church,0
18 188626 BLD,Building Additions/Alterations,Hospital,Interior Alterations,491,BRIMLEY,RD, ,M1J,5237213,E2025,2018-07-04,2018-08-17,2019-11-15,Closed,Proposal for interior alterations to unit #2 for offsite mockup for new hospital at 825 Coxwell Ave. ,40000
18 189720 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1300,DON MILLS,RD, ,M3B,8837836,N1624,2018-07-06,2018-11-01,2018-12-18,Closed,"Convert the existing office to a daycare, Units 201, 211-215,  - Clearview Child Care Centre",61250
18 190762 BLD,Building Additions/Alterations,University,Interior Alterations,125,BOND,ST, ,M5B,773912,S1328,2018-07-09,2018-07-25,2019-10-16,Closed,Proposal to construct interior alterations to existing ryerson university including renovation to accommodate new exterior double doors at the third floor level to facilitate the delivery ofover-sized equipment and the introduction of new exhaust duct work.,40000
18 191140 BLD,Building Additions/Alterations,University,Interior Alterations,35,ST GEORGE,ST, ,M5S,11227024,S1139,2018-07-09,2018-09-12,2019-07-11,Closed,Proposal for interior alterations to 2 classrooms on the third floor to accommodate for barrier free use for existing University of Toronto.,729000
18 191160 BLD,Building Additions/Alterations,University,Interior Alterations,4,BANCROFT,AVE, ,M5S,8106336,S1139,2018-07-09,2018-08-13,2019-03-21,Closed,Proposal for interior alterations to 5 classrooms on the second and third floor of existing University of Toronto.,914000
18 191169 BLD,Building Additions/Alterations,University,Interior Alterations,184,COLLEGE,ST, ,M5S,14199678,S1139,2018-07-09,2018-09-12,2019-07-11,Closed,Proposal for interior alterations to 3 classrooms on the first and second floor to accommodate barrier free access to existing University of Toronto.,1232000
18 191815 BLD,Building Additions/Alterations,Hospital,Interior Alterations,4001,LESLIE,ST, ,M2K,536800,N1729,2018-07-10,2018-08-31,2020-09-08,Closed,"nterior alterations to existing ground and first floors.  1080 sq metres for reno.  Approx. 911 sq metres of existing sprinklers being modified.Renovate existing spaces to accomodate a new outpatient clinic, new layout and finishes to existing lobby and renovation to existing clinic (Breast Centre).",3000000
18 192463 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,75,STANLEY,RD, ,M3N,20200382,W0729,2018-07-11,2018-08-13,2022-08-15,Closed,Proposal to convert 4 existing classrooms and support spaces on the ground floor into a childcare facility including new playground and parking lot extension,1900000
18 197308 BLD,Building Additions/Alterations,University,Interior Alterations,100,ST GEORGE,ST, ,M5S,873385,S1139,2018-07-20,2018-07-31,2019-10-18,Closed,Proposed interior alterations to an office and research space on the lower level of the existing University.,1052000
18 199004 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2021-09-05,2021-09-22,2023-05-08,Closed,"Revision 01: the building was constructed originally without sprinkler system in accordance with the code of the day. At a later date, a sprinkler system was installed throughout the building under a permit approved by The City of Toronto. OBC 3.3.3.5 (9) states the ""walls between patients or residents. The building is fully sprinklers and per sentence (9) above, no fire resistance rating is required, except as indicated on the drawings. ",0
18 199074 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,330,LANSDOWNE,AVE, ,M6H,8791751,S0933,2018-07-24,2018-07-26,2019-03-28,Closed,"Proposal for interior alterations to the ground, 2nd, and 3rd floor janitor rooms - ""Saint Frere Andre School""",20000
